name,city,primary_type,rating,reviews,dropped_at,drop_reason,google_place_id
"Dr Dhara Patel / Dr Bhavin Patel "" OraCare - Advance dental care and implant centre""",,dental_clinic,4.9,43,Stage 1a: Name pattern (hard),\b(dental|dentist)\b,ChIJM4LSezQqXDkRx2eOOGUezAc
Dr Dhirana Neuro & Ortho (sports)Physiotherapy at Home,Delhi,physiotherapist,4.9,119,Stage 1a: Name pattern (hard),\bsports?\b,ChIJT5LJxNkbDTkRXnMRvfLQtTg
Dr Feroz physio & chiropractor clinic,Noida,physiotherapist,4.9,116,Stage 1a: Name pattern (hard),\bchiropr,ChIJISwgUcPpDDkRAd2-tWKzLNM
"Dr G.K. BEDI - Best Gynaecologist & Infertility Chandigarh, Mohali | Best Laparoscopic Surgeon | Abortion",Chandigarh,doctor,4.3,35,Stage 1a: Name pattern (hard),\binfertil,ChIJrTHSFgrtDzkRqd7cIJdUcYw
Dr Gajanan Kanitkar Surgical Oncologist,Pune,doctor,5,35,Stage 1a: Name pattern (hard),\boncolog,ChIJO1GMwNO_wjsRKXcZ-SCh854
Dr Ganesh Veerabhadraiah- Best Neurosurgeon | Brain and Spine Specialist in Bangalore,Bengaluru,doctor,5,156,Stage 1a: Name pattern (hard),\b(endol|diabet|neurosurg),ChIJQe2TKVEXrjsRIKziwsYo3no
Dr Gautam Shetty - Knee Surgeon,Mumbai,doctor,5,1,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJo3SDICTH5zsRxjaRHr7gZ5o
"Dr Gavhane children &women clinic,vaccination center,best pediatrician ,gynecologist hinjewadi ,wakad",Pune,hospital,5,354,Stage 1a: Name pattern (hard),\b(gynae|gynaec|gynec),ChIJ_X_ukrK7wjsRNnr_DPOOZl8
Dr Gowri Singh-Best Laparoscopic Gallbladder Hernia Laser Piles Breast Thyroid Appendix Gastrointestinal Surgeon in Pune,Pune,doctor,5,159,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJQcqevzLBwjsRelng8IvcNCE
Dr Gururaj Sangondimath | Best Spine Surgeon In Delhi,Delhi,doctor,4.4,187,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJDRQAYi4cDTkRKs-cTtPo2wU
"Dr Hardik Patel Best Chiropractor & Physiotherapist at Ahmedabad, Complete Care",Ahmedabad,chiropractor,4.9,445,Stage 1a: Name pattern (hard),\bchiropr,ChIJfXden6mcXjkRAKal7AhWOpY
Dr Harit Chaturvedi | Surgical Oncologist in Delhi | Best Doctor for Cancer Treatment,Delhi,doctor,5,1,Stage 1a: Name pattern (hard),\boncolog,ChIJC28dVuLjDDkRQ0Kxf4KpNzE
Dr Harsh Amin - Plastic Surgeon in Ahmedabad​ | Gynecomastia | Breast Implant | Rhinoplasty | Hair Transplant | Tummy Tuck,Ahmedabad,doctor,4.8,98,Stage 1a: Name pattern (hard),\bhair\s*transplant\b,ChIJx1QChLaFXjkRC7njonHWN30
Dr Harsh Singh Orthopedics and sports injury clinic,Delhi,medical_clinic,5,72,Stage 1a: Name pattern (hard),\bsports?\b,ChIJUU3w0DMbDTkRIAGx9rXHAB4
Dr Harshit Shah's Prosthetic and Artificial Eye Centre,Ahmedabad,medical_clinic,5,53,Stage 1a: Name pattern (hard),\beye\b.*(?:hospital|centre|center|clinic|institute)\b,ChIJTckafveb964R7EmqK1rSr2w
Dr Hema P Ambadan at Sri Sai eye care center,Mumbai,doctor,4.5,51,Stage 1a: Name pattern (hard),\beye\b.*(?:hospital|centre|center|clinic|institute)\b,ChIJ-fU0RvLH5zsR-vXjOJpoYQw
Dr Hemu Chaurasia | Best Gynecologist in Greater Noida,Noida,doctor,4.9,59,Stage 1a: Name pattern (hard),\b(gynae|gynaec|gynec),ChIJB_inC0zrDDkRRCP6PjwQAPE
Dr Hetal mehta- Psychiatrist & sexologist || Antarman Psychiatry Clinic || Psychiatrist in Gandhinagar,,doctor,5,36,Stage 1a: Name pattern (hard),\bpsychiatr,ChIJ9yifj-ErXDkRTmtmQIXQ1h0
Dr Hiemanshu gupta chiropractor and physiotherapist,Delhi,chiropractor,4.9,39,Stage 1a: Name pattern (hard),\bchiropr,ChIJGWvVKSkDDTkROGc1YuhhkSs
Dr Iftekhar Ahmed's Bandra Ortho And Sports Injuries,Mumbai,medical_clinic,5,9,Stage 1a: Name pattern (hard),\bsports?\b,ChIJ1SqcVGPJ5zsRw6QX-wyMOA0
"Dr Indraneel Ghosh (Physiotherapist)ll Orthopaedic, Spine & Musculoskeletal Disorder pain) || Best Physiotherapist in Howrah",,physiotherapist,4.3,12,Stage 1a: Name pattern (hard),\b(orthopaedic|orthopedic)\b,ChIJI0N7rex3AjoRNzb7MEcYTco
"Dr Isha's ENT Clinic- ENT Specialist Doctor in Goregaon | Surgeon Ear, Nose & Throat Care, Sinus, Hearing & Allergy Treatment",Mumbai,doctor,5,44,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJg1ApvRu35zsRPf-vmSQkSoA
Dr J D Mukherji | Best Neurologist in Saket | Max Hospital Saket,Delhi,doctor,3.6,86,Stage 1a: Name pattern (hard),\bhospital\b,ChIJC4wBJ_ThDDkRbpuHKEzWl4U
"Dr Jaka's Polyclinic - Robotic surgeon, Breast cancer, Gynecologic oncology, Thyroid cancer, Mouth Cancer Doctor in Bangalore",Bengaluru,doctor,4.9,185,Stage 1a: Name pattern (hard),\b(gynae|gynaec|gynec),ChIJ6U59Ch4UrjsRsvkRkmu8Oh0
Dr Javed - Best Laparoscopic surgeon in Electronic city Robotic surgeon Gastro Hernia surgeon Gallstones Laser Surgery,Bengaluru,hospital,4.9,240,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJuc3fu99rrjsRFT25Uj0767Y
"Dr Jayant Gul Mulchandani -Surgical Gastroenterologist | Robotic, Laparoscopic Oesophageal, Bariatric Surgery | Narayana",Bengaluru,doctor,5,24,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJAfoKJ5JrrjsRKkZ02FUW_jY
"Dr Jayesh Ambaliya(M.D),CAPITAL CARDIAC & DIABETES CARE HOSPITAL",,doctor,4.9,527,Stage 1a: Name pattern (hard),\bhospital\b,ChIJZQixAGcrXDkRGVNNQ7NVXJY
Dr Jigar's Physio clinic | Gota | Best Physiotherapy Clinic In Ahmedabad | Pain | Home Visit | Neuro and Pediatric,Ahmedabad,medical_clinic,5,393,Stage 1a: Name pattern (hard),\b(pediatric|paediatric)\b,ChIJeYUnlneDXjkRGWcOOt4McVE
Dr Joshi Maternity and Surgical Nursing Home,Mumbai,hospital,4.1,116,Stage 1a: Name pattern (hard),\b(maternity|obstetric)\b,ChIJkRp3A7jJ5zsRxf5YvsBgmOM
Dr KHEDIKAR’S Super-speciality ENT Clinic and Research Centre,,doctor,4.8,289,Stage 1a: Name pattern (hard),\bent\b.*(?:clinic|doctor|specialist)\b,ChIJezesdRu5wjsRICNjvaCixQs
Dr KULDEEP SINGH (MEDSKIN CLINIC) | Dermatologist In Ahmedabad | Skin Specialist in Ahmedabad,Ahmedabad,doctor,3.7,100,Stage 1a: Name pattern (hard),\bdermatol,ChIJpfyZyUubXjkRzDr2EBnQQSg
"Dr Kakumanu A Y Bharath - Surgical gastroenterologist, Medicover Hospitals - Laparoscopic and Laser Surgeon",,doctor,5,20,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJCXA35D6byzsRfCcdOrgagQs
Dr Kartheek Telagareddy MBBS MS Ortho Advanced Orthopaedics & Pain Management Center Best Orthopedic doctor in Hyderabad,Hyderabad,doctor,5,406,Stage 1a: Name pattern (hard),\b(orthopaedic|orthopedic)\b,ChIJQRNiGsuXyzsRaynEEhkkfnE
Dr Kartik Narkhede's ENT Clinic- ENT Specialist in Baner Pashan Aundh Balewadi Pune,Pune,doctor,4.9,200,Stage 1a: Name pattern (hard),\bent\b.*(?:clinic|doctor|specialist)\b,ChIJ49YRBiu_wjsRJ2mCwyY1M8I
Dr Kashyap Nursing Home | Gynecologist | IVF | Fertility | Bibwewadi,Pune,doctor,4.7,133,Stage 1a: Name pattern (hard),\b(ivf|fertility)\b,ChIJXbQGdb3qwjsRhrG1JUvy1Vg
Dr Kasture Diagnostic Centre & Eye Clinic | Diagnostic Centre in Baner | Diagnostic Centre in Balewadi,Pune,medical_clinic,4.4,59,Stage 1a: Name pattern (hard),\beye\b.*(?:hospital|centre|center|clinic|institute)\b,ChIJ-WuK5Xm5wjsR_DcM75TR-G4
Dr Khatav's Mother's And Child Hospital,Mumbai,hospital,4.7,649,Stage 1a: Name pattern (hard),\bhospital\b,ChIJa50Wqtew5zsRM1Gt5jJXY3s
Dr Krishna Chaitanya | Surgical Gastroenterologist in Kukatpally | Hyderabad,Hyderabad,doctor,4.9,129,Stage 1a: Name pattern (hard),\b(cardiol|nephrol|gastro|pulmonol),ChIJOfFd0DiRyzsRNAbwxtkeErs
"Dr Kriti Agarwal Best Gynecologist in New Town, Rajarhat Kolkata, Laparoscopic Surgeon, Fertility Doctor",Kolkata,doctor,4.8,205,Stage 1a: Name pattern (hard),\b(ivf|fertility)\b,ChIJA_yE4_V1AjoR1-a3lDnpKh0
Dr Kshitij Manerikar| Best Cancer Surgeon in Pune| Cancer Specialist in Pune| Best Oncologist in Pune,Pune,doctor,5,207,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJFcv160y_wjsREeE3sZXpwps
Dr Kumar Abhishek | General & Laparoscopic Surgeon,Chandigarh,doctor,5,41,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJa2NIpBHtDzkR9ASTOK7d7UY
"Dr Kumar's Lifestyle Center - Best Ayurveda , Naturopathy and Panchakarma Center.",Faridabad,health,4.9,172,Stage 1a: Name pattern (hard),\b(ayurved|homeopath|unani|siddha|naturopath),ChIJ2csou33eDDkR7u73czfpGjc
Dr L H Hiranandani Hospital,Mumbai,hospital,4.6,4576,Stage 1a: Name pattern (hard),\bhospital\b,ChIJ6R9iLOzH5zsRNGhlhglnL3o
Dr Lahori Roy - Best Lady Gynaecologist in Kolkata | High Risk Pregnancy Doctor & Laparoscopic Surgeon in Kolkata,Kolkata,doctor,4.9,862,Stage 1a: Name pattern (hard),\bpregnan,ChIJjVVEUpl7AjoRR9Kq2vYCPhI
"Dr Madhu Minocha Gynae Clinic, Best Gynaecologist in Pitampura, Infertility Specialist/Laparoscopic Gynae Surgeon North Delhi",Delhi,doctor,4.9,44,Stage 1a: Name pattern (hard),\binfertil,ChIJp-j8T8IDDTkRolb5MDNOd40
Dr Manju Khemani Robotic and Laparoscopic Gynaecologist surgeon Delhi,Delhi,doctor,4.6,30,Stage 1a: Name pattern (hard),\b(gynae|gynaec|gynec),ChIJEdPfuRnhDDkRIOkqqZxi5Sc
Dr Manoj Aithal - Laparoscopic & Endoscopic Surgeon | Gall Bladder Stone | Appendix | Hernia | Piles Doctor in Goregaon,Mumbai,doctor,4.8,11,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJ52uY5U225zsRC4oJ6pW1wYQ
Dr Manoj Dongare - Surgical Oncologist in Pune | Cancer Specialist in PCMC Pune | Oral Cancer |HPB & Liver Transplant Surgeon,Pune,doctor,5,240,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJKYv9IX25wjsRG0bw2FG01CE
"Dr Meenakshi Agarwal - Face & Figure Best Aesthetic, Plastic & Laser Surgery Centre",Mumbai,doctor,4.8,93,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJb_mVmjLJ5zsRExk-M9Q0dQI
Dr Meenakshi Pherwani| Paediatric Physiotherapist | Neuro Rehabilitation Specialist,,physiotherapist,5,12,Stage 1a: Name pattern (hard),\b(pediatric|paediatric)\b,ChIJIfY_6l255zsRFlUhNU9HLlg
"Dr Meenakshi Sinha, Best Gynaecologist in Noida/Infertility Specialist/Normal Delivery/Pregnancy Doctor/Abortion/Gynae Clinic",Noida,doctor,4.8,120,Stage 1a: Name pattern (hard),\binfertil,ChIJg_EQuhPpDDkRndcoO8QOTzk
Dr Mittal's Rehab – SOLA | Advanced Physiotherapy & Female Chiropractor in Ahmedabad,Ahmedabad,medical_clinic,4.9,200,Stage 1a: Name pattern (hard),\bchiropr,ChIJKc8FJV-DXjkR5vN-LlyluAQ
Dr Mohini Soni- best Gynecologist in vasant kunj/ gynecologist in vasant kunj delhi,Delhi,doctor,4.9,118,Stage 1a: Name pattern (hard),\b(gynae|gynaec|gynec),ChIJ-XcNA9cdDTkROlFljArpKJ8
"Dr Mukul Dhirana Physiotherapist in Delhi | Ortho, Neuro, Sports & Post-Surgery Rehab Expert for Pain Relief Home visit",Delhi,physiotherapist,4.9,27,Stage 1a: Name pattern (hard),\bsports?\b,ChIJu86gMdgdDTkRxnLbDVTRgb0
Dr N Narayan Rao’s Secunderabad Nursing Home Multi Speciality hospital,Hyderabad,hospital,4.3,29,Stage 1a: Name pattern (hard),\bhospital\b,ChIJvS0W47ybyzsRwVOZ8Nznr5o
Dr NADENDLA HAZARATHAIAH / Best Surgical Gastroenterologist/Gastro Oncosurgeon,,doctor,5,158,Stage 1a: Name pattern (hard),\b(cardiol|nephrol|gastro|pulmonol),ChIJ6-qzo-mXyzsRWdHFQGHEx10
Dr Nakul Shah Best Robotic joint replacement surgeon,Pune,doctor,4.8,77,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJH0_ltOq_wjsRESd4-gx1Kv4
"Dr Neeraj Godara's Centre for Hand, Wrist, Elbow & Foot Surgery",Delhi,doctor,4.8,72,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJUVmGSWEaDTkR-D3Av8ByfbA
"Dr Neha Salhotra | HappyMindz Psychiatry Clinic | Best Psychiatrist in Rohini, Delhi",Delhi,doctor,4.8,141,Stage 1a: Name pattern (hard),\bpsychiatr,ChIJIQpq7Q0HDTkRokWuH7SbVpE
Dr Nikhil Immadi | Best General Physician & Diabetologist in Hyderabad,Hyderabad,doctor,5,1423,Stage 1a: Name pattern (hard),\b(endol|diabet|neurosurg),ChIJWUxFNVb7yzsRryNYvCLl03M
"Dr Nirmal Patil | Best Spine Surgeon in Wakad | Best Orthopedic Doctor, Back Pain, Neck Pain, Spine Specialist in pcmc",Pune,doctor,5,40,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJf21jqJK5wjsRU0DmRiw-8lI
Dr Nitish Jhawar - Apollo Hospital,Mumbai,doctor,4.8,185,Stage 1a: Name pattern (hard),\bhospital\b,ChIJW5zodcrD5zsR8vSipaCxnoc
"Dr Nityanand Rao Patil | Best Intensivist, Critical Care, Cardiology | Medicover Hospitals, Financial district,Hyderabad",Hyderabad,hospital,5,33,Stage 1a: Name pattern (hard),\b(cardiol|nephrol|gastro|pulmonol),ChIJ-UO1YJGTyzsRDcjALzCwyzU
"Dr Nripen Saikia, Gastroenterologist in Delhi, Liver Specialist, Liver Transplant, Best Gastro Doctor Saket",Delhi,doctor,4.9,64,Stage 1a: Name pattern (hard),\b(cardiol|nephrol|gastro|pulmonol),ChIJ3ZEdbyfiDDkRYMFEZfhJDtE
Dr P C Gupta Vascular & Endovascular Surgery & Interventional Radiology,Hyderabad,doctor,4.8,757,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJjQFIhjeXyzsRH_ot1ByHLRI
Dr P P Singh Director and Head Urology Kidney Transplant and Robotic Urology Max Smart Superspeciality Hospital Saket,Delhi,doctor,4.9,303,Stage 1a: Name pattern (hard),\bhospital\b,ChIJ____vwDjDDkRCrjNn5JKkuA
"Dr P.K. Talwar: Best Cosmetic Surgeon in Delhi, Rhinoplasty, Liposuction, Gynecomastia, B-reast Augmentation, Hair Transplant",Delhi,doctor,4.5,275,Stage 1a: Name pattern (hard),\bhair\s*transplant\b,ChIJyTm9ilPjDDkRY47xOEI3PxU
Dr P.S.Sagar 2nd Life Rehabilitation Hospital,Hyderabad,doctor,4.9,635,Stage 1a: Name pattern (hard),\bhospital\b,ChIJi9v-n6CXyzsRlGR--kHR-MA
Dr Parth Parekh- Best orthopaedic Foot And Ankle Surgeon,Ahmedabad,doctor,4.8,162,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJiRXFycOdXjkRBcXdQVBUVqE
"Dr Parth Patel (Consultant Joint Replacement, Arthroscopy and Trauma Surgeon)",,hospital,5,56,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJmXUeaQErXDkRs4TjEu-Mark
Dr Pavithra Balaji - Top Obstetrician & Gynecologist in T. Nagar | Cloudnine Hospital,Chennai,doctor,5,16,Stage 1a: Name pattern (hard),\bhospital\b,ChIJgwrmjzFnUjoRvOnIQCY6SHI
Dr Pooja's Ayurvedic Clinic & Panchkarma Center,Mumbai,health,4.9,27,Stage 1a: Name pattern (hard),\b(ayurved|homeopath|unani|siddha|naturopath),ChIJ4ztuSGu35zsR8t1X6Vmo5x0
"Dr Pradeep Kumar Neerunemula- Best General Surgeon, Laser , Advanced Laparoscopy, Robotic, Proctology & Podiatry Specialist",Hyderabad,doctor,5,55,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJDcDiLBWTyzsR-HgPMwW4ZtE
Dr Prajakta's Ayurveda Gynaecology and Pregnancy care clinic,Mumbai,doctor,4.8,76,Stage 1a: Name pattern (hard),\b(ayurved|homeopath|unani|siddha|naturopath),ChIJTfN9IF235zsRXSz7kg0_-pc
Dr Prashant Mishra [Heart Bypass and Minimal invasive Bypass (Mini bypass or MICAS )Surgeon ],Mumbai,doctor,5,292,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJy1tWj7S35zsRffURn0cfmyk
"Dr Prateek Patil - Shoulder, Sports Injuries and Orthopedic clinic",Bengaluru,medical_clinic,4.9,175,Stage 1a: Name pattern (hard),\bsports?\b,ChIJzZXAe1AVrjsRiW_Bdn1IKCM
"Dr Prateek Varshney, Surgical oncologist",Delhi,doctor,4.9,79,Stage 1a: Name pattern (hard),\boncolog,ChIJaxv0WA37DDkRYh5Z_19htkY
Dr Pratik Agarwal | Joint Replacement and Arthroscopic Surgeon | Orthopaedic Surgeon,Kolkata,doctor,5,72,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJm8qjJzV1AjoRO5bAPDoSq8w
"Dr Praveen Kammar - Surgical Oncologist | Cancer Specialist in Powai, Mumbai | Gynec & GI Oncosurgeon",Mumbai,medical_clinic,5,40,Stage 1a: Name pattern (hard),\b(gynae|gynaec|gynec),ChIJs33lolDH5zsRqAuN0iDg16k
Dr Preeti Vijay best gynecologist in alipore khidirpur matia bridge kolkata,Kolkata,doctor,5,60,Stage 1a: Name pattern (hard),\b(gynae|gynaec|gynec),ChIJGXOEjl93AjoRNwLGX90xDNA
Dr Premkumar Balachandran | Hernia Surgeon in Chennai,Chennai,doctor,4.9,99,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJme0Y4ipkUjoRKjc9fF_7_t4
Dr Priyanka Shukla | Obstetrician & Gynecologist | Best Gynecologist in Mumbai | Gynecologist in Borivali,Mumbai,doctor,4.9,139,Stage 1a: Name pattern (hard),\b(gynae|gynaec|gynec),ChIJKWSGXFmx5zsRghr9LhW7B2c
Dr Punitha Rangaraj | Belle Vue's Cambridge Hospital Infertility & IVF Centre,Bengaluru,doctor,4.8,99,Stage 1a: Name pattern (hard),\bhospital\b,ChIJY0KkmzUXrjsRuTfDJ9dnzJ0
"Dr Purvi Thakkar Bhalotia , Breast Cancer Surgeon in Thane , Breast Cancer Specialist Doctor , Breast Oncologist in Thane",,doctor,4.9,128,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJpZ9XAem55zsR0QdKDCMA0oY
"Dr R K Lohiya, Occupational Therapy in Faridabad, Special School, ADHD/Autism therapist, Best Speech therapist in Faridabad",Faridabad,service,4.8,98,Stage 1a: Name pattern (hard),\b(school|college|university|vidyalaya)\b,ChIJ_bJFRwLdDDkReX_6zOC296A
Dr Rachana Kaveri - Gynaecologist in Powai| Laparoscopic surgeon| Normal Delivery doctor | Gynaecologist For Fibroid Removal,Mumbai,doctor,5,206,Stage 1a: Name pattern (hard),\b(gynae|gynaec|gynec),ChIJR5ndGZi55zsRo5ubiZF9dT8
Dr Raghav singla | Neuro and spine clinic | Best Neurosurgeon in Faridabad | Spine Specialist in Faridabad | Neurologist,Faridabad,doctor,5,3,Stage 1a: Name pattern (hard),\b(endol|diabet|neurosurg),ChIJu9a1pkDnDDkRR5WhL64wAtw
Dr Raghu Nagaraj - Best Orthopedic Surgeon in Bangalore | ACL | Robotic Knee/Shoulder/Joint Replacement,Bengaluru,doctor,4.8,463,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJ0UMktfYXrjsRfzmM4bpMJVA
Dr Rahul Agarwal Surgical Oncologist,Kolkata,doctor,5,8,Stage 1a: Name pattern (hard),\boncolog,ChIJRchk8BF3AjoRDaToYrg4EgE
"Dr Rahul Buggaveeti - Best Oral Cancer Specialist, Thyroid, Head and Neck Surgeon Hyderabad",Hyderabad,doctor,5,48,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJkQz4HY2RyzsRX7dLWfmD3R8
"Dr Rahul Chaudhari | Best Spine Surgeon & Back Pain, Sciatica, Spine Specialist in Baner, Balewadi,Pune",Pune,doctor,5,112,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJWzRJ6NS_wjsRjlr4ZhX8cTk
"Dr Rahul Jaiswal Best Laparoscopic Surgeon in Noida, Best Proctologist in Noida, Piles Fissure Doctor in Noida, Gallstones",Noida,doctor,4.9,361,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJj98TGZbvDDkR7aU1ui6Hmlw
Dr Rahul k Jaiswal (ENT surgeon/ General physician),Kolkata,doctor,4.8,43,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJxfMxgZh3AjoRlJGHqrC_cyo
Dr Rajat Mahajan best spine surgeon,Delhi,doctor,4.9,481,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJ9f-qiS4cDTkRQt80xQyt3sQ
Dr Rajeev Sharan | Robotic Thyroid Surgeon in Kolkata | Head & Neck Cancer Surgeon | Oral Cancer | Thyroid Cancer Surgeon,Kolkata,doctor,5,79,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJhSJoZ5QLAjoR-sY4klq3HaI
"Dr Rajendra Pujari | Best Gastroenterologist, Liver specialists, Endoscopy, Gastroscopy, Gastrocare treatment In Pune",Pune,doctor,3.6,96,Stage 1a: Name pattern (hard),\b(cardiol|nephrol|gastro|pulmonol),ChIJV5iMp46_wjsRDl_RBsn7EQQ
"Dr Rajendra Umbarkar - Cardiothoracic Surgeon & Cardiologist in Bandra | Heart Bypass, Varicose Veins, Vascular Surgeon",Mumbai,doctor,5,2,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJmQnqRVXJ5zsRf0VgExZ4OT0
Dr Rajesh Rathi - Home Visit doctor in Andheri | Ecg and Portable Xray at Home in Mumbai,Mumbai,doctor,4.9,101,Stage 1a: Name pattern (hard),\bx.?ray\b,ChIJ-QYbnnvJ5zsR46LLMtfqOn0
Dr Rakesh Betdur | Vasan Eye Care Hospital,Bengaluru,medical_clinic,5,47,Stage 1a: Name pattern (hard),\bhospital\b,ChIJEZr2bfgVrjsRTYqWC3ouOOU
Dr Rakesh Syal De-addiction and Rehabilitation,Chandigarh,health,,0,Stage 1a: Name pattern (hard),(addict|de.?addict|deaddict|nasha|nashamukti|nasha\s*mukti),ChIJhYjzQQDvDzkRutjFvAf7QJw
Dr Ramen Goel Bariatric & Laparoscopic Surgeon in Mumbai,Mumbai,doctor,4.9,138,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJY-jPEnLO5zsRZH2EY2y31wg
"Dr Rashmi Bhamare| 0 to 9 Women’s Care & Fertility Center | Gynecologist in Baner | IVF, IUI & Infertility| Robotic surgeon",Pune,medical_clinic,4.8,225,Stage 1a: Name pattern (hard),\b(ivf|fertility)\b,ChIJO4geY6O_wjsRmvkkG_vOTBY
Dr Rathi Clinic - Doctor For Home Visit | ECG at Home | Blood test at home | Portable Xray at home,Mumbai,hospital,4.9,294,Stage 1a: Name pattern (hard),\bx.?ray\b,ChIJDQjcJ5O35zsRTX83bFT9vFU
"Dr Ravi Landge - MBBS MS - Laparoscopy & General Surgery Specialist, Top Surgeon Bandra East, Mumbai",Mumbai,doctor,5,20,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJTb3IZ0HJ5zsR2eFEQElUisg
Dr Ravi Shekhar Jha | Pulmonologist in Faridabad | Lung Specialist Faridabad | Asthma Treatment | Chest Physician Faridabad,Faridabad,doctor,4.9,1148,Stage 1a: Name pattern (hard),\b(cardiol|nephrol|gastro|pulmonol),ChIJv5P_Dg_dDDkRIoRKF1gEbxk
"Dr Renu Pimpale - Best Laparoscopic Surgeon in Pune | Appendix, Abdominal Pain, Gallbladder, Hernia Surgeon in Hinjewadi",,doctor,4.7,14,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJ34Yld527wjsRj1Aa0rn4CbY
"Dr Richa Bansal, Gynecologic Oncology , Robotic Surgery, Ovarian Cancer & Uterus Cancer Apollo Cancer Centres",Mumbai,hospital,4.9,31,Stage 1a: Name pattern (hard),\b(gynae|gynaec|gynec),ChIJMY3qUD3D5zsRNyEDLItFlaQ
Dr Rohan Patel | Best Uro oncologist | Robotic Surgeon | Urologist Ahmedabad,Ahmedabad,doctor,4.9,140,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJMSNA0ueFXjkRvFea9q45WOQ
"Dr Rohit Bansil | Best Neurosurgeon In Delhi, Spine Surgeon in Delhi | Brain Surgeon , Epilepsy surgeon in delhi",Delhi,doctor,4.8,98,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJlb-3L5YCDTkRvARXYFQlA1g
Dr Roshan Jain | Psychiatrist,Bengaluru,doctor,4.7,161,Stage 1a: Name pattern (hard),\bpsychiatr,ChIJAY-pGyMVrjsRHER5c15nqQg
Dr Rosy Dhall - best gynecologist in vasant kunj,Delhi,doctor,4.9,120,Stage 1a: Name pattern (hard),\b(gynae|gynaec|gynec),ChIJn6qqWtQdDTkRGiHBx2OHyBc
"Dr Rupak Kishore Mookerjee- Skin care clinic in Ballygunge, Kolkata, Aesthetic clinic, Hair treatment, Cosmetologist",Kolkata,skin_care_clinic,5,28,Stage 1a: Name pattern (hard),\bskin\b.*(?:clinic|care|specialist)\b,ChIJccY6wP13AjoRyYgh3iioAxY
Dr S A Khambhatti Vardann Hospital Malad,Mumbai,doctor,4.5,84,Stage 1a: Name pattern (hard),\bhospital\b,ChIJjyfrA8K25zsRl_z0DFVak-U
Dr SC Bose - Whitefield Orthopaedic Centre,Bengaluru,medical_clinic,5,29,Stage 1a: Name pattern (hard),\b(orthopaedic|orthopedic)\b,ChIJFyQ7A1oTrjsRRK0OCcBMb1k
Dr SK Jain’s Burlington Clinic Delhi | Best Sexologist in Delhi,Delhi,doctor,4.5,703,Stage 1a: Name pattern (hard),\bsexolog,ChIJO18eSGD9DDkR3DaeiikMhhg
Dr SUNNY BHALLA - Best orthopaedic doctor in pitampura | orthopaedic surgeon | ortho near me | molekule healthcare,Delhi,doctor,4.9,125,Stage 1a: Name pattern (hard),\b(surgery|surgeon)\b,ChIJPxV9QeoDDTkRLapfze2nNuA
Dr Sabyasachi Bal (Institute of Chest Surgery),Delhi,doctor,4.9,354,Stage 1a: Name pattern (hard),\binstitute\s+of\b,ChIJ-W2xp9UdDTkRnasVLdjFzv8
